,,
Bar0, 15.073172083741378
Bar1, 43.50828729281768
Bar2, 67.57968550786231
Bar3, 83.49128771780705
Bar4, 101.60150162912595
Bar5, 100.5102908141582
Bar6, 70.43561410964726
Bar7, 95.93497662558435
Bar8, 43.50828729281768
Bar9, 37.388440288992776
Bar10, 67.57968550786231
,,
Bar0, -16.022746170476175
Bar9, -53.185295367615815
Bar15, -47.88142796430089
Bar16, -71.13684657883553
Bar17, -82.96855078623035
Bar5, -36.87845303867403
Bar6, -45.58011049723757
Bar7, -27.76243093922652
Bar8, -34.80662983425414
Bar9, -23.204419889502763
,,
Bar1, 18.875767595654224
Bar2, 52.03589985829002
Bar5, 81.31884742560224
Bar9, 52.03589985829002
Bar10, 44.89371752479924
Bar11, 47.26027397260275
Bar12, 43.664383561643824
Bar7, 13.869863013698627
Bar8, 67.80821917808218
Bar9, 66.78082191780821
,,
Bar0, -42.48869694311356
Bar3, -110.70382616910722
Bar5, -119.7590930562116
Bar8, -97.43977326405287
Bar12, -67.34057628719884
Bar14, -51.768675349213844
Bar15, -51.5257439773264
Bar18, -27.68445914029285
Bar8, -18.493150684931507
Bar9, -16.43835616438356
